NONE	Orthogroup	Aedaeg	Aedalb	Anofun	Anoste	Culpip	Culqui
NONE	OG0006323	1	1	1	1	1	1
NONE	OG0006324	1	1	1	1	1	1
NONE	OG0006325	1	1	1	1	1	1
NONE	OG0006326	1	1	1	1	1	1
NONE	OG0006327	1	5	0	0	0	0
NONE	OG0006328	1	1	1	1	1	1
NONE	OG0006329	2	1	1	1	0	1
NONE	OG0006330	1	2	1	1	0	1
NONE	OG0006331	1	1	1	1	1	1
NONE	OG0006332	1	1	1	1	1	1
NONE	OG0006333	1	1	1	1	1	1
NONE	OG0006334	1	1	1	1	1	1
NONE	OG0006335	1	1	1	1	1	1
NONE	OG0006336	1	1	1	1	1	1
NONE	OG0006337	1	1	1	1	1	1
NONE	OG0006338	1	1	1	1	1	1
NONE	OG0006339	1	1	1	1	1	1
NONE	OG0006340	1	1	1	1	1	1
NONE	OG0006341	1	1	1	1	1	1
NONE	OG0006342	1	1	1	1	1	1
NONE	OG0006343	1	1	1	1	1	1
NONE	OG0006344	1	1	1	1	1	1
NONE	OG0006345	1	1	1	1	1	1
NONE	OG0006346	1	1	1	1	1	1
NONE	OG0006347	1	1	1	1	1	1
NONE	OG0006348	1	1	1	1	1	1
NONE	OG0006349	1	1	1	1	1	1
NONE	OG0006350	1	1	1	1	1	1
NONE	OG0006351	1	1	1	1	1	1
NONE	OG0006352	1	1	1	1	1	1
NONE	OG0006353	1	1	1	1	1	1
NONE	OG0006354	1	1	1	1	1	1
NONE	OG0006355	1	1	1	1	1	1
NONE	OG0006356	1	1	1	1	1	1
NONE	OG0006357	1	1	1	1	1	1
NONE	OG0006358	1	1	1	1	1	1
NONE	OG0006359	1	1	1	1	1	1
NONE	OG0006360	1	1	1	1	1	1
NONE	OG0006361	1	1	1	1	1	1
NONE	OG0006362	1	1	1	1	1	1
NONE	OG0006363	1	1	1	1	1	1
NONE	OG0006364	1	1	1	1	1	1
NONE	OG0006365	1	1	1	1	1	1
NONE	OG0006366	1	1	1	1	1	1
NONE	OG0006367	1	1	1	1	1	1
NONE	OG0006368	1	1	1	1	1	1
NONE	OG0006369	1	1	1	1	1	1
NONE	OG0006370	1	1	1	1	1	1
NONE	OG0006371	1	1	1	1	1	1
NONE	OG0006372	2	1	1	1	1	0
NONE	OG0006373	1	1	1	1	1	1
NONE	OG0006374	1	1	1	1	1	1
NONE	OG0006375	1	1	1	1	1	1
NONE	OG0006376	1	1	1	1	1	1
NONE	OG0006377	1	1	1	1	1	1
NONE	OG0006378	1	1	1	1	1	1
NONE	OG0006379	3	3	0	0	0	0
NONE	OG0006380	1	1	1	1	1	1
NONE	OG0006381	1	1	1	1	1	1
NONE	OG0006382	1	1	1	1	1	1
NONE	OG0006383	1	1	1	1	1	1
NONE	OG0006384	1	1	1	1	1	1
NONE	OG0006385	1	1	1	1	1	1
NONE	OG0006386	1	1	1	0	1	2
NONE	OG0006387	1	1	1	1	1	1
NONE	OG0006388	1	1	1	1	1	1
NONE	OG0006389	1	1	1	1	1	1
NONE	OG0006390	1	1	1	1	1	1
NONE	OG0006391	1	1	1	1	1	1
NONE	OG0006392	1	1	1	1	1	1
NONE	OG0006393	1	1	1	1	1	1
NONE	OG0006394	1	1	1	1	1	1
NONE	OG0006395	1	1	1	1	1	1
NONE	OG0006396	1	1	1	1	1	1
NONE	OG0006397	1	1	1	1	1	1
NONE	OG0006398	1	1	1	1	1	1
NONE	OG0006399	1	1	1	1	1	1
NONE	OG0006400	1	1	1	1	1	1
NONE	OG0006401	1	1	1	1	1	1
NONE	OG0006402	1	2	1	1	0	1
NONE	OG0006403	1	1	1	1	1	1
NONE	OG0006404	1	1	1	1	1	1
NONE	OG0006405	1	2	1	0	1	1
NONE	OG0006406	1	1	1	1	1	1
NONE	OG0006407	1	1	1	1	1	1
NONE	OG0006408	1	1	1	1	1	1
NONE	OG0006409	1	1	1	1	1	1
NONE	OG0006410	1	1	1	1	1	1
NONE	OG0006411	1	1	1	1	1	1
NONE	OG0006412	1	1	1	1	1	1
NONE	OG0006413	1	1	1	1	1	1
NONE	OG0006414	1	1	1	1	1	1
NONE	OG0006415	1	1	1	1	1	1
NONE	OG0006416	1	1	1	1	1	1
NONE	OG0006417	1	1	1	1	1	1
NONE	OG0006418	1	1	1	1	1	1
NONE	OG0006419	1	1	1	1	1	1
NONE	OG0006420	1	1	1	1	1	1
NONE	OG0006421	1	1	1	1	1	1
NONE	OG0006422	1	1	1	1	1	1
NONE	OG0006423	1	2	1	1	0	1
NONE	OG0006424	1	2	1	1	0	1
NONE	OG0006425	1	1	1	1	1	1
NONE	OG0006426	1	1	1	1	1	1
NONE	OG0006427	1	1	1	1	1	1
NONE	OG0006428	1	1	1	1	1	1
NONE	OG0006429	1	1	1	1	1	1
NONE	OG0006430	1	1	1	1	1	1
NONE	OG0006431	1	1	1	1	1	1
NONE	OG0006432	1	1	1	1	1	1
NONE	OG0006433	1	1	1	1	1	1
NONE	OG0006434	1	1	1	1	1	1
NONE	OG0006435	1	1	1	1	1	1
NONE	OG0006436	1	1	1	1	1	1
NONE	OG0006437	1	1	1	1	1	1
NONE	OG0006438	1	1	1	1	1	1
NONE	OG0006439	1	1	1	1	1	1
NONE	OG0006440	1	1	1	1	1	1
NONE	OG0006441	1	1	1	1	1	1
NONE	OG0006442	1	1	1	1	1	1
NONE	OG0006443	1	1	1	1	1	1
NONE	OG0006444	1	1	1	1	1	1
NONE	OG0006445	1	0	1	1	2	1
NONE	OG0006446	1	3	0	0	1	1
NONE	OG0006447	1	1	1	1	1	1
NONE	OG0006448	1	1	1	1	1	1
NONE	OG0006449	1	1	0	0	3	1
NONE	OG0006450	1	1	1	1	1	1
NONE	OG0006451	1	1	1	1	1	1
NONE	OG0006452	1	1	1	1	1	1
NONE	OG0006453	1	1	1	1	1	1
NONE	OG0006454	1	1	1	1	1	1
NONE	OG0006455	1	1	1	1	1	1
NONE	OG0006456	1	1	1	1	1	1
NONE	OG0006457	1	1	1	1	1	1
NONE	OG0006458	1	1	1	1	1	1
NONE	OG0006459	1	1	1	1	1	1
NONE	OG0006460	1	1	1	1	1	1
NONE	OG0006461	1	1	1	1	1	1
NONE	OG0006462	1	1	1	1	1	1
NONE	OG0006463	1	1	1	1	1	1
NONE	OG0006464	1	1	1	1	1	1
NONE	OG0006465	1	1	1	1	1	1
NONE	OG0006466	1	1	1	1	1	1
NONE	OG0006467	1	1	1	1	1	1
NONE	OG0006468	2	0	1	1	1	1
NONE	OG0006469	1	1	1	1	1	1
NONE	OG0006470	1	1	1	1	1	1
NONE	OG0006471	1	1	1	1	1	1
NONE	OG0006472	1	1	1	1	1	1
NONE	OG0006473	1	1	1	1	1	1
NONE	OG0006474	1	1	1	1	1	1
NONE	OG0006475	1	1	1	1	1	1
NONE	OG0006476	1	1	1	1	1	1
NONE	OG0006477	1	1	1	1	1	1
NONE	OG0006478	1	1	1	1	1	1
NONE	OG0006479	1	1	1	1	1	1
NONE	OG0006480	1	1	1	1	1	1
NONE	OG0006481	1	1	1	1	1	1
NONE	OG0006482	1	1	1	1	1	1
NONE	OG0006483	1	1	1	1	1	1
NONE	OG0006484	1	1	1	1	1	1
NONE	OG0006485	1	1	1	1	1	1
NONE	OG0006486	1	1	1	1	1	1
NONE	OG0006487	1	1	1	1	1	1
NONE	OG0006488	1	1	1	1	1	1
NONE	OG0006489	1	1	1	1	1	1
NONE	OG0006490	1	1	1	1	1	1
NONE	OG0006491	1	1	1	1	1	1
NONE	OG0006492	1	1	1	1	1	1
NONE	OG0006493	1	1	1	1	1	1
NONE	OG0006494	1	1	1	1	1	1
NONE	OG0006495	1	1	1	1	1	1
NONE	OG0006496	1	1	1	1	1	1
NONE	OG0006497	1	1	1	1	1	1
NONE	OG0006498	1	1	1	1	1	1
NONE	OG0006499	1	1	1	1	1	1
NONE	OG0006500	1	1	1	1	1	1
NONE	OG0006501	1	1	1	1	1	1
NONE	OG0006502	1	1	1	1	1	1
NONE	OG0006503	1	1	1	1	1	1
NONE	OG0006504	1	1	1	1	1	1
NONE	OG0006505	1	1	1	1	1	1
NONE	OG0006506	1	1	1	1	1	1
NONE	OG0006507	1	1	1	1	1	1
NONE	OG0006508	1	1	1	1	1	1
NONE	OG0006509	1	1	1	1	1	1
NONE	OG0006510	1	1	1	1	1	1
NONE	OG0006511	1	1	1	1	1	1
NONE	OG0006512	1	1	1	1	1	1
NONE	OG0006513	1	1	1	1	1	1
NONE	OG0006514	1	1	1	1	1	1
NONE	OG0006515	1	1	1	1	1	1
NONE	OG0006516	1	1	1	1	1	1
NONE	OG0006517	1	1	1	1	1	1
NONE	OG0006518	1	1	1	1	1	1
NONE	OG0006519	1	1	1	1	1	1
NONE	OG0006520	1	1	1	1	1	1
NONE	OG0006521	1	1	1	1	1	1
NONE	OG0006522	1	1	1	1	1	1
NONE	OG0006523	1	1	1	1	1	1
NONE	OG0006524	1	1	1	1	1	1
NONE	OG0006525	1	1	1	1	1	1
NONE	OG0006526	1	1	1	1	1	1
NONE	OG0006527	1	1	1	1	1	1
NONE	OG0006528	1	1	1	1	1	1
NONE	OG0006529	1	1	1	1	1	1
NONE	OG0006530	1	1	1	1	1	1
NONE	OG0006531	1	1	1	1	1	1
NONE	OG0006532	1	1	1	1	1	1
NONE	OG0006533	1	1	1	1	1	1
NONE	OG0006534	1	1	1	1	1	1
NONE	OG0006535	1	1	1	1	1	1
NONE	OG0006536	1	1	1	1	1	1
NONE	OG0006537	1	1	1	1	1	1
NONE	OG0006538	1	1	1	1	1	1
NONE	OG0006539	1	1	1	1	1	1
NONE	OG0006540	1	1	1	1	1	1
NONE	OG0006541	1	1	1	1	1	1
NONE	OG0006542	1	1	1	1	1	1
NONE	OG0006543	1	1	1	1	1	1
NONE	OG0006544	1	1	1	1	1	1
NONE	OG0006545	1	1	1	1	1	1
NONE	OG0006546	1	1	1	1	1	1
NONE	OG0006547	1	1	1	1	1	1
NONE	OG0006548	1	1	1	1	1	1
NONE	OG0006549	1	1	1	1	1	1
NONE	OG0006550	1	1	0	1	2	1
NONE	OG0006551	1	1	1	1	1	1
NONE	OG0006552	1	1	1	1	1	1
NONE	OG0006553	1	1	1	1	1	1
NONE	OG0006554	1	1	1	1	1	1
NONE	OG0006555	1	1	1	1	1	1
NONE	OG0006556	1	1	1	1	1	1
NONE	OG0006557	1	1	1	1	1	1
NONE	OG0006558	1	1	1	1	1	1
NONE	OG0006559	1	1	1	1	1	1
NONE	OG0006560	1	1	1	1	1	1
NONE	OG0006561	1	1	1	1	1	1
NONE	OG0006562	1	1	1	1	1	1
NONE	OG0006563	1	1	1	1	1	1
NONE	OG0006564	1	1	1	1	1	1
NONE	OG0006565	1	1	1	1	1	1
NONE	OG0006566	1	1	1	1	1	1
NONE	OG0006567	1	1	1	1	1	1
NONE	OG0006568	1	1	1	1	1	1
NONE	OG0006569	1	1	1	1	1	1
NONE	OG0006570	1	1	1	1	1	1
NONE	OG0006571	1	1	1	1	1	1
NONE	OG0006572	1	1	1	1	1	1
NONE	OG0006573	1	1	1	1	1	1
NONE	OG0006574	1	1	1	1	1	1
NONE	OG0006575	1	1	1	1	1	1
NONE	OG0006576	1	1	1	1	1	1
NONE	OG0006577	1	1	1	1	1	1
NONE	OG0006578	1	1	1	1	1	1
NONE	OG0006579	1	1	1	1	1	1
NONE	OG0006580	1	1	1	1	1	1
NONE	OG0006581	1	1	1	1	1	1
NONE	OG0006582	1	1	1	1	1	1
NONE	OG0006583	1	1	1	1	1	1
NONE	OG0006584	1	1	1	1	1	1
NONE	OG0006585	1	1	1	1	1	1
NONE	OG0006586	1	1	1	1	1	1
NONE	OG0006587	1	1	1	1	1	1
NONE	OG0006588	1	1	1	1	1	1
NONE	OG0006589	1	1	1	1	1	1
NONE	OG0006590	1	1	1	1	1	1
NONE	OG0006591	1	1	1	1	1	1
NONE	OG0006592	1	1	1	1	1	1
NONE	OG0006593	1	1	1	1	1	1
NONE	OG0006594	1	1	1	1	1	1
NONE	OG0006595	1	1	1	1	1	1
NONE	OG0006596	1	1	1	1	1	1
NONE	OG0006597	1	1	1	1	1	1
NONE	OG0006598	1	1	1	1	1	1
NONE	OG0006599	1	1	1	1	1	1
NONE	OG0006600	1	1	1	1	1	1
NONE	OG0006601	1	1	1	1	1	1
NONE	OG0006602	1	1	1	1	1	1
NONE	OG0006603	1	1	1	1	1	1
NONE	OG0006604	1	1	1	1	1	1
NONE	OG0006605	1	1	1	1	1	1
NONE	OG0006606	1	1	1	1	1	1
NONE	OG0006607	1	1	1	1	1	1
NONE	OG0006608	1	1	1	1	1	1
NONE	OG0006609	1	1	1	1	1	1
NONE	OG0006610	1	1	1	1	1	1
NONE	OG0006611	1	1	1	1	1	1
NONE	OG0006612	1	1	1	1	1	1
NONE	OG0006613	1	1	1	1	1	1
NONE	OG0006614	1	1	1	1	1	1
NONE	OG0006615	1	1	1	1	1	1
NONE	OG0006616	1	1	1	1	1	1
NONE	OG0006617	1	1	1	1	1	1
NONE	OG0006618	1	1	1	1	1	1
NONE	OG0006619	1	1	1	1	1	1
NONE	OG0006620	1	1	1	1	1	1
NONE	OG0006621	1	1	1	1	1	1
NONE	OG0006622	1	1	1	1	1	1
NONE	OG0006623	1	1	1	1	1	1
NONE	OG0006624	1	2	1	1	1	0
NONE	OG0006625	1	1	1	1	1	1
NONE	OG0006626	1	1	1	1	1	1
NONE	OG0006627	1	1	1	1	1	1
NONE	OG0006628	1	1	1	1	1	1
NONE	OG0006629	1	1	1	1	1	1
NONE	OG0006630	1	1	1	1	1	1
NONE	OG0006631	1	1	1	1	1	1
NONE	OG0006632	1	1	1	1	1	1
NONE	OG0006633	1	1	1	1	1	1
NONE	OG0006634	1	1	1	1	1	1
NONE	OG0006635	1	1	1	1	1	1
NONE	OG0006636	1	1	1	1	1	1
NONE	OG0006637	1	1	1	1	1	1
NONE	OG0006638	1	1	1	1	1	1
NONE	OG0006639	1	1	1	1	1	1
NONE	OG0006640	1	1	1	1	1	1
NONE	OG0006641	1	1	1	1	1	1
NONE	OG0006642	1	1	1	1	1	1
NONE	OG0006643	1	1	1	1	1	1
NONE	OG0006644	1	1	1	1	1	1
NONE	OG0006645	1	1	1	1	1	1
NONE	OG0006646	1	1	1	1	1	1
NONE	OG0006647	1	1	1	1	1	1
NONE	OG0006648	1	1	1	1	1	1
NONE	OG0006649	1	1	1	1	1	1
NONE	OG0006650	1	1	1	1	1	1
NONE	OG0006651	1	1	1	1	1	1
NONE	OG0006652	1	1	1	1	1	1
NONE	OG0006653	1	1	1	1	1	1
NONE	OG0006654	1	1	1	1	1	1
NONE	OG0006655	2	4	0	0	0	0
NONE	OG0006656	1	1	1	1	1	1
NONE	OG0006657	1	1	1	1	1	1
NONE	OG0006658	1	1	1	1	1	1
NONE	OG0006659	1	1	1	1	1	1
NONE	OG0006660	1	1	1	1	1	1
NONE	OG0006661	1	1	1	1	1	1
NONE	OG0006662	1	1	1	1	1	1
NONE	OG0006663	1	1	1	1	1	1
NONE	OG0006664	1	1	1	1	1	1
NONE	OG0006665	1	1	1	1	1	1
NONE	OG0006666	1	1	1	1	1	1
NONE	OG0006667	1	1	1	1	1	1
NONE	OG0006668	1	1	1	1	1	1
NONE	OG0006669	1	1	1	1	1	1
NONE	OG0006670	1	1	1	1	1	1
NONE	OG0006671	1	1	1	1	1	1
NONE	OG0006672	1	1	1	1	1	1
NONE	OG0006673	1	1	1	1	1	1
NONE	OG0006674	1	1	1	1	1	1
NONE	OG0006675	1	1	1	1	1	1
NONE	OG0006676	1	1	1	1	1	1
NONE	OG0006677	1	1	1	1	1	1
NONE	OG0006678	1	1	1	1	1	1
NONE	OG0006679	1	1	1	1	1	1
NONE	OG0006680	1	1	1	1	1	1
NONE	OG0006681	1	1	1	1	1	1
NONE	OG0006682	1	1	1	1	1	1
NONE	OG0006683	1	1	1	1	1	1
NONE	OG0006684	1	1	1	1	1	1
NONE	OG0006685	1	1	1	1	1	1
NONE	OG0006686	1	1	1	1	1	1
NONE	OG0006687	1	1	1	1	1	1
NONE	OG0006688	1	1	1	1	1	1
NONE	OG0006689	1	1	1	1	1	1
NONE	OG0006690	1	1	1	1	1	1
NONE	OG0006691	1	1	1	1	1	1
NONE	OG0006692	1	1	1	1	1	1
NONE	OG0006693	1	1	1	1	1	1
NONE	OG0006694	1	1	1	1	1	1
NONE	OG0006695	1	1	1	1	1	1
NONE	OG0006696	1	1	1	1	1	1
NONE	OG0006697	1	1	1	1	1	1
NONE	OG0006698	1	1	1	1	1	1
NONE	OG0006699	1	1	1	1	1	1
NONE	OG0006700	1	1	1	1	1	1
NONE	OG0006701	1	1	1	1	1	1
NONE	OG0006702	1	1	1	1	1	1
NONE	OG0006703	1	1	1	1	1	1
NONE	OG0006704	1	1	1	1	1	1
NONE	OG0006705	1	1	1	1	1	1
NONE	OG0006706	1	1	1	1	1	1
NONE	OG0006707	1	1	1	1	1	1
NONE	OG0006708	1	1	1	1	1	1
NONE	OG0006709	1	1	1	1	1	1
NONE	OG0006710	1	1	1	1	1	1
NONE	OG0006711	1	1	1	1	1	1
NONE	OG0006712	1	1	1	1	1	1
NONE	OG0006713	1	1	1	1	1	1
NONE	OG0006714	1	1	1	1	1	1
NONE	OG0006715	1	1	1	1	1	1
NONE	OG0006716	1	1	1	1	1	1
NONE	OG0006717	1	1	1	1	1	1
NONE	OG0006718	1	1	1	1	1	1
NONE	OG0006719	1	1	1	1	1	1
NONE	OG0006720	1	1	1	1	1	1
NONE	OG0006721	1	1	1	1	1	1
NONE	OG0006722	1	1	1	1	1	1
NONE	OG0006723	1	1	1	1	1	1
NONE	OG0006724	1	1	1	1	1	1
NONE	OG0006725	1	1	1	1	1	1
NONE	OG0006726	1	1	1	1	1	1
NONE	OG0006727	1	1	1	1	1	1
NONE	OG0006728	1	1	1	1	1	1
NONE	OG0006729	1	1	1	1	1	1
NONE	OG0006730	1	1	1	1	1	1
NONE	OG0006731	1	1	1	1	1	1
NONE	OG0006732	1	1	1	1	1	1
NONE	OG0006733	1	1	1	1	1	1
NONE	OG0006734	1	1	1	1	1	1
NONE	OG0006735	1	1	1	1	1	1
NONE	OG0006736	1	1	1	1	1	1
NONE	OG0006737	1	1	1	1	1	1
NONE	OG0006738	1	1	1	1	1	1
NONE	OG0006739	1	1	1	1	1	1
NONE	OG0006740	1	1	1	1	1	1
NONE	OG0006741	1	1	1	1	1	1
NONE	OG0006742	1	1	1	1	1	1
NONE	OG0006743	1	1	1	1	1	1
NONE	OG0006744	1	1	1	1	1	1
NONE	OG0006745	1	1	1	1	1	1
NONE	OG0006746	1	1	1	1	1	1
NONE	OG0006747	1	1	1	1	1	1
NONE	OG0006748	1	1	1	1	1	1
NONE	OG0006749	1	1	1	1	1	1
NONE	OG0006750	1	1	1	1	1	1
NONE	OG0006751	1	1	1	1	1	1
NONE	OG0006752	1	1	1	1	1	1
NONE	OG0006753	1	5	0	0	0	0
NONE	OG0006754	1	1	1	1	1	1
NONE	OG0006755	1	1	1	1	1	1
NONE	OG0006756	1	1	1	1	1	1
NONE	OG0006757	1	1	1	1	1	1
NONE	OG0006758	1	1	1	1	1	1
NONE	OG0006759	1	1	1	1	1	1
NONE	OG0006760	1	1	1	1	1	1
NONE	OG0006761	1	1	1	1	1	1
NONE	OG0006762	1	1	1	1	1	1
NONE	OG0006763	1	1	1	1	1	1
NONE	OG0006764	1	1	1	1	1	1
NONE	OG0006765	1	1	1	1	1	1
NONE	OG0006766	1	1	1	1	1	1
NONE	OG0006767	1	1	1	1	1	1
NONE	OG0006768	1	1	1	1	1	1
NONE	OG0006769	1	1	1	1	1	1
NONE	OG0006770	1	1	1	1	1	1
NONE	OG0006771	1	1	1	1	1	1
NONE	OG0006772	1	1	1	1	1	1
NONE	OG0006773	1	1	1	1	1	1
NONE	OG0006774	1	1	1	1	1	1
NONE	OG0006775	1	1	1	1	1	1
NONE	OG0006776	1	1	1	1	1	1
NONE	OG0006777	1	1	1	1	1	1
NONE	OG0006778	1	1	1	1	1	1
NONE	OG0006779	1	1	1	1	1	1
NONE	OG0006780	1	1	1	1	1	1
NONE	OG0006781	1	1	1	1	1	1
NONE	OG0006782	1	1	1	1	1	1
NONE	OG0006783	1	1	1	1	1	1
NONE	OG0006784	1	1	1	1	1	1
NONE	OG0006785	1	1	1	1	1	1
NONE	OG0006786	1	1	1	1	1	1
NONE	OG0006787	1	1	1	1	1	1
NONE	OG0006788	1	1	1	1	1	1
NONE	OG0006789	1	1	1	1	1	1
NONE	OG0006790	1	0	1	1	2	1
NONE	OG0006791	1	2	1	1	0	1
NONE	OG0006792	1	1	1	1	1	1
NONE	OG0006793	1	1	1	1	1	1
NONE	OG0006794	1	1	1	1	1	1
NONE	OG0006795	1	1	1	1	1	1
NONE	OG0006796	1	1	1	1	1	1
NONE	OG0006797	1	1	1	1	1	1
NONE	OG0006798	1	1	1	1	1	1
NONE	OG0006799	1	1	1	1	1	1
NONE	OG0006800	1	1	1	1	1	1
NONE	OG0006801	1	1	1	1	1	1
NONE	OG0006802	1	1	1	1	1	1
NONE	OG0006803	1	1	1	1	1	1
NONE	OG0006804	1	1	1	1	1	1
NONE	OG0006805	1	1	1	1	1	1
NONE	OG0006806	1	1	1	1	1	1
NONE	OG0006807	1	1	1	1	1	1
NONE	OG0006808	1	1	1	1	1	1
NONE	OG0006809	1	1	1	1	1	1
NONE	OG0006810	1	1	1	1	1	1
NONE	OG0006811	1	1	1	1	1	1
NONE	OG0006812	1	1	1	1	1	1
NONE	OG0006813	1	1	1	1	1	1
NONE	OG0006814	1	1	1	1	1	1
NONE	OG0006815	1	1	1	1	1	1
NONE	OG0006816	1	1	1	1	1	1
NONE	OG0006817	1	1	1	1	1	1
NONE	OG0006818	1	1	1	1	1	1
NONE	OG0006819	1	1	1	1	1	1
NONE	OG0006820	1	1	1	1	1	1
NONE	OG0006821	1	1	1	1	1	1
NONE	OG0006822	1	1	1	1	1	1
NONE	OG0006823	1	1	1	1	1	1
NONE	OG0006824	1	1	1	1	1	1
NONE	OG0006825	1	1	0	0	3	1
NONE	OG0006826	1	1	1	1	1	1
NONE	OG0006827	1	1	1	1	1	1
NONE	OG0006828	1	1	1	1	1	1
NONE	OG0006829	1	1	1	1	1	1
NONE	OG0006830	1	1	1	1	1	1
NONE	OG0006831	1	1	1	1	1	1
NONE	OG0006832	1	1	1	1	1	1
NONE	OG0006833	1	1	1	1	1	1
NONE	OG0006834	1	1	1	1	1	1
NONE	OG0006835	1	1	1	1	1	1
NONE	OG0006836	1	1	1	1	1	1
NONE	OG0006837	1	1	1	1	1	1
NONE	OG0006838	1	1	1	1	1	1
NONE	OG0006839	1	1	1	1	1	1
NONE	OG0006840	1	1	1	1	1	1
NONE	OG0006841	1	1	1	1	1	1
NONE	OG0006842	1	1	1	1	1	1
NONE	OG0006843	1	1	1	1	1	1
NONE	OG0006844	1	1	1	1	1	1
NONE	OG0006845	1	1	1	1	1	1
NONE	OG0006846	1	1	1	1	1	1
NONE	OG0006847	1	1	1	1	1	1
NONE	OG0006848	1	1	1	1	1	1
NONE	OG0006849	1	1	1	1	1	1
NONE	OG0006850	1	1	1	1	1	1
NONE	OG0006851	1	1	1	1	1	1
NONE	OG0006852	1	1	1	1	1	1
NONE	OG0006853	1	1	1	1	1	1
NONE	OG0006854	1	1	1	1	1	1
NONE	OG0006855	1	1	1	1	1	1
NONE	OG0006856	1	1	1	1	1	1
NONE	OG0006857	1	1	1	1	1	1
NONE	OG0006858	1	1	1	1	1	1
NONE	OG0006859	1	1	1	1	1	1
NONE	OG0006860	1	1	1	1	1	1
NONE	OG0006861	1	1	1	1	1	1
NONE	OG0006862	1	1	1	1	1	1
NONE	OG0006863	1	1	1	1	1	1
NONE	OG0006864	1	1	1	1	1	1
NONE	OG0006865	1	1	1	1	1	1
NONE	OG0006866	1	1	1	1	1	1
NONE	OG0006867	1	1	1	1	1	1
NONE	OG0006868	1	1	1	1	1	1
NONE	OG0006869	1	1	1	1	1	1
NONE	OG0006870	1	1	1	1	1	1
NONE	OG0006871	1	1	1	1	1	1
NONE	OG0006872	1	1	1	1	1	1
NONE	OG0006873	1	1	1	1	1	1
NONE	OG0006874	1	1	1	1	1	1
NONE	OG0006875	1	1	1	1	1	1
NONE	OG0006876	1	1	1	1	1	1
NONE	OG0006877	1	1	1	1	1	1
NONE	OG0006878	1	1	1	1	1	1
NONE	OG0006879	1	1	1	1	1	1
NONE	OG0006880	1	1	1	1	1	1
NONE	OG0006881	1	1	1	1	1	1
NONE	OG0006882	1	1	1	1	1	1
NONE	OG0006883	1	1	1	1	1	1
NONE	OG0006884	1	1	1	1	1	1
NONE	OG0006885	1	1	1	1	1	1
NONE	OG0006886	1	1	1	1	1	1
NONE	OG0006887	1	1	1	1	1	1
NONE	OG0006888	1	1	1	1	1	1
NONE	OG0006889	1	1	1	1	1	1
NONE	OG0006890	1	1	1	1	1	1
NONE	OG0006891	1	1	1	1	1	1
NONE	OG0006892	1	1	1	1	1	1
NONE	OG0006893	1	1	1	1	1	1
NONE	OG0006894	1	1	1	1	1	1
NONE	OG0006895	1	1	1	1	1	1
NONE	OG0006896	1	1	1	1	1	1
NONE	OG0006897	1	1	1	1	1	1
NONE	OG0006898	1	1	1	1	0	2
NONE	OG0006899	1	1	1	1	1	1
NONE	OG0006900	1	1	1	1	1	1
NONE	OG0006901	1	1	1	1	1	1
NONE	OG0006902	1	1	1	1	1	1
NONE	OG0006903	1	1	1	1	1	1
NONE	OG0006904	1	1	1	1	1	1
NONE	OG0006905	1	1	1	1	1	1
NONE	OG0006906	1	1	1	1	1	1
NONE	OG0006907	1	1	1	1	1	1
NONE	OG0006908	1	1	1	1	1	1
NONE	OG0006909	1	1	1	1	1	1
NONE	OG0006910	1	1	1	1	1	1
NONE	OG0006911	1	1	1	1	1	1
NONE	OG0006912	1	1	1	1	1	1
NONE	OG0006913	1	1	1	1	1	1
NONE	OG0006914	1	1	1	1	1	1
NONE	OG0006915	1	1	1	1	1	1
NONE	OG0006916	1	1	1	1	1	1
NONE	OG0006917	1	1	1	1	1	1
NONE	OG0006918	1	1	1	1	1	1
NONE	OG0006919	1	1	1	1	1	1
NONE	OG0006920	1	1	1	1	1	1
NONE	OG0006921	1	1	1	1	1	1
NONE	OG0006922	1	1	1	1	1	1
NONE	OG0006923	1	1	1	1	1	1
NONE	OG0006924	1	1	1	1	1	1
NONE	OG0006925	1	1	1	1	1	1
NONE	OG0006926	1	1	1	1	1	1
NONE	OG0006927	1	1	1	1	1	1
NONE	OG0006928	1	1	1	1	1	1
NONE	OG0006929	1	1	1	1	1	1
NONE	OG0006930	1	1	1	1	1	1
NONE	OG0006931	1	1	1	1	1	1
NONE	OG0006932	1	2	1	1	1	0
NONE	OG0006933	1	1	1	1	1	1
NONE	OG0006934	1	1	1	1	1	1
NONE	OG0006935	1	1	1	1	1	1
NONE	OG0006936	1	1	1	1	1	1
NONE	OG0006937	1	1	1	1	1	1
NONE	OG0006938	1	1	1	1	1	1
NONE	OG0006939	1	1	1	1	1	1
NONE	OG0006940	1	1	1	1	1	1
NONE	OG0006941	1	1	1	1	1	1
NONE	OG0006942	1	1	1	1	1	1
NONE	OG0006943	1	1	1	1	1	1
NONE	OG0006944	1	1	1	1	1	1
NONE	OG0006945	1	1	1	1	1	1
NONE	OG0006946	1	1	1	1	1	1
NONE	OG0006947	1	1	1	1	1	1
NONE	OG0006948	1	1	1	1	1	1
NONE	OG0006949	1	1	1	1	1	1
NONE	OG0006950	1	1	1	1	1	1
NONE	OG0006951	1	1	1	1	1	1
NONE	OG0006952	1	1	1	1	1	1
NONE	OG0006953	1	1	1	1	1	1
NONE	OG0006954	1	1	1	1	1	1
NONE	OG0006955	1	1	1	1	1	1
NONE	OG0006956	1	1	1	1	1	1
